drug1,drug2,true_label,pred_label
790,914,3.0,10
84,319,3.0,10
367,843,3.0,10
84,949,3.0,10
367,1115,3.0,10
367,1116,3.0,10
84,318,3.0,10
367,1113,3.0,10
150,180,3.0,10
150,337,3.0,10
367,329,3.0,10
790,1029,3.0,10
931,840,3.0,10
1120,801,3.0,10
905,1419,3.0,10
931,845,3.0,10
931,844,3.0,10
150,1648,3.0,10
1120,806,3.0,10
569,616,3.0,10
1010,1046,3.0,10
242,1550,3.0,10
97,1244,3.0,10
242,175,3.0,10
931,1597,3.0,10
411,516,3.0,10
84,1644,3.0,10
1010,1428,3.0,10
242,170,3.0,10
84,36,3.0,10
411,340,3.0,10
569,613,3.0,10
150,84,3.0,10
150,734,3.0,10
367,244,3.0,10
150,77,3.0,10
367,250,3.0,10
619,314,3.0,10
150,80,3.0,10
150,740,3.0,10
396,1454,3.0,10
411,844,3.0,10
931,32,3.0,10
367,1165,3.0,10
569,601,3.0,10
931,35,3.0,10
931,36,3.0,10
569,219,3.0,0
569,225,3.0,10
905,13,3.0,10
931,530,3.0,10
931,182,3.0,10
931,183,3.0,10
931,949,3.0,10
931,948,3.0,10
367,191,3.0,10
931,179,3.0,10
931,945,3.0,10
367,194,3.0,10
931,946,3.0,10
97,488,3.0,10
931,184,3.0,10
84,844,3.0,10
84,845,3.0,10
569,1316,3.0,10
84,272,3.0,10
97,205,3.0,10
569,803,3.0,10
242,857,3.0,10
84,276,3.0,10
84,275,3.0,10
569,1498,3.0,10
84,279,3.0,10
97,1080,3.0,10
569,809,3.0,10
569,810,3.0,10
931,209,3.0,10
905,1302,3.0,10
411,753,3.0,10
242,244,3.0,10
97,439,3.0,10
150,1702,3.0,10
1010,1674,3.0,10
367,1032,3.0,10
463,744,3.0,10
931,1223,3.0,10
931,992,3.0,10
150,292,3.0,10
84,439,3.0,10
905,71,3.0,10
905,73,3.0,10
905,67,3.0,10
1584,113,3.0,10
905,69,3.0,10
84,340,3.0,10
367,910,3.0,10
569,859,3.0,10
1584,120,3.0,10
411,874,3.0,10
1584,292,3.0,10
84,816,3.0,10
905,930,3.0,10
1010,843,3.0,10
411,868,3.0,10
411,869,3.0,10
1010,840,3.0,10
1010,845,3.0,10
242,1479,3.0,10
242,816,3.0,10
97,447,3.0,10
97,1276,3.0,10
411,423,3.0,10
97,1342,3.0,10
97,1338,3.0,10
97,1340,3.0,2
905,806,3.0,10
790,159,3.0,10
905,808,3.0,10
790,162,3.0,10
463,816,3.0,10
367,776,3.0,10
790,165,3.0,10
790,166,3.0,10
291,314,3.0,10
23,97,3.0,10
905,810,3.0,10
905,809,3.0,10
84,269,3.0,10
931,547,3.0,10
905,987,3.0,10
931,1538,3.0,10
905,985,3.0,10
367,758,3.0,10
367,756,3.0,10
411,452,3.0,10
411,471,3.0,10
367,753,3.0,10
619,797,3.0,10
84,419,3.0,10
1584,922,3.0,10
242,1270,3.0,10
1584,920,3.0,10
84,415,3.0,10
931,25,3.0,10
1010,529,3.0,10
1010,530,3.0,10
396,878,3.0,10
242,1230,3.0,10
1010,525,3.0,10
1010,526,3.0,10
84,423,3.0,10
97,256,3.0,10
97,1372,3.0,10
1032,337,3.0,10
411,956,3.0,10
931,1201,3.0,10
242,902,3.0,10
790,525,3.0,10
1584,383,3.0,10
1584,387,3.0,10
1584,386,3.0,10
411,958,3.0,10
97,1431,3.0,10
97,183,3.0,10
97,182,3.0,10
905,1318,3.0,10
569,862,3.0,10
790,681,3.0,10
790,95,3.0,10
790,686,3.0,10
790,684,3.0,10
790,685,3.0,10
84,1087,3.0,10
931,1259,3.0,10
150,1405,3.0,10
84,748,3.0,10
1584,956,3.0,10
150,138,3.0,10
150,1289,3.0,10
150,775,3.0,10
1584,953,3.0,10
1584,952,3.0,10
272,119,3.0,10
905,1677,3.0,10
905,1368,3.0,10
242,344,3.0,10
790,1372,3.0,10
931,1113,3.0,10
905,1316,3.0,10
931,1316,3.0,10
931,1115,3.0,10
150,974,3.0,10
411,110,3.0,10
569,1045,3.0,10
411,790,3.0,10
569,1046,3.0,10
790,430,3.0,10
790,431,3.0,10
150,968,3.0,10
97,318,3.0,10
150,970,3.0,10
569,520,3.0,10
1010,95,3.0,10
619,884,3.0,10
1010,97,3.0,10
97,845,3.0,10
97,843,3.0,10
97,840,3.0,10
905,908,3.0,10
569,959,3.0,10
790,589,3.0,10
790,587,3.0,10
403,222,3.0,10
905,1009,3.0,10
84,120,3.0,10
150,809,3.0,10
931,373,3.0,10
931,372,3.0,10
569,1263,3.0,10
931,376,3.0,10
1030,1076,3.0,10
569,492,3.0,10
569,493,3.0,10
569,488,3.0,10
569,489,3.0,10
931,1498,3.0,10
905,827,3.0,10
905,825,3.0,10
569,494,3.0,10
790,982,3.0,10
150,1550,3.0,10
411,231,3.0,10
84,1273,3.0,10
1010,238,3.0,10
84,619,3.0,10
411,232,3.0,10
1584,773,3.0,10
931,1390,3.0,10
931,1074,3.0,10
97,946,3.0,10
84,613,3.0,10
84,614,3.0,10
931,649,3.0,10
569,1186,3.0,10
1010,1316,3.0,10
411,649,3.0,10
569,1190,3.0,10
619,1550,3.0,10
1030,1590,3.0,10
931,654,3.0,10
367,956,3.0,10
463,701,3.0,10
411,891,3.0,10
569,1244,3.0,10
1032,815,3.0,10
150,857,3.0,10
367,765,3.0,10
150,853,3.0,10
905,620,3.0,10
905,627,3.0,10
367,766,3.0,10
367,1390,3.0,10
931,232,3.0,10
362,1069,3.0,10
931,231,3.0,10
150,985,3.0,10
411,464,3.0,10
411,162,3.0,10
411,888,3.0,10
931,731,3.0,10
931,730,3.0,10
1010,1355,3.0,10
931,726,3.0,10
569,430,3.0,10
569,431,3.0,10
411,154,3.0,10
569,1318,3.0,10
97,1669,3.0,10
790,902,3.0,10
411,158,3.0,10
411,1276,3.0,10
1010,1244,3.0,10
1584,640,3.0,10
97,1144,3.0,10
1584,644,3.0,10
790,908,3.0,10
97,313,3.0,10
367,1342,3.0,10
97,886,3.0,10
905,1506,3.0,10
790,906,3.0,10
396,344,3.0,10
396,347,3.0,31
97,383,3.0,10
97,888,3.0,10
411,1390,3.0,10
84,412,3.0,10
411,886,3.0,10
84,175,3.0,10
367,1338,3.0,10
97,387,3.0,10
84,176,3.0,10
569,337,3.0,10
97,1138,3.0,10
97,386,3.0,10
790,1061,3.0,10
1010,514,3.0,10
931,773,3.0,10
931,770,3.0,10
367,525,3.0,10
931,775,3.0,10
790,816,3.0,10
150,514,3.0,10
931,776,3.0,10
931,777,3.0,10
411,1498,3.0,10
905,1236,3.0,10
150,520,3.0,10
1584,668,3.0,10
1584,667,3.0,10
1030,370,3.0,10
97,1235,3.0,10
905,1431,3.0,10
403,854,3.0,10
463,992,3.0,10
1584,670,3.0,10
242,337,3.0,10
411,298,3.0,10
1010,741,3.0,10
97,315,3.0,10
367,1289,3.0,10
463,908,3.0,10
367,741,3.0,10
905,1095,3.0,10
931,1668,3.0,10
367,740,3.0,10
150,244,3.0,10
367,431,3.0,10
367,430,3.0,10
367,737,3.0,10
790,924,3.0,10
367,1110,3.0,10
367,1111,3.0,10
367,136,3.0,10
150,650,3.0,10
931,857,3.0,10
367,137,3.0,10
150,654,3.0,10
931,853,3.0,10
790,928,3.0,10
367,1109,3.0,10
931,849,3.0,10
1010,1403,3.0,10
905,1111,3.0,10
905,1423,3.0,10
790,1032,3.0,10
905,1668,3.0,10
242,948,3.0,10
790,1030,3.0,10
905,1428,3.0,10
950,569,3.0,10
1584,1664,3.0,10
84,447,3.0,10
1584,408,3.0,10
150,1061,3.0,10
931,1396,3.0,10
1584,411,3.0,10
367,775,3.0,10
403,655,3.0,10
950,110,3.0,10
84,47,3.0,10
367,36,3.0,10
367,35,3.0,10
367,32,3.0,10
150,1186,3.0,10
242,35,3.0,10
84,654,3.0,10
242,289,3.0,10
905,276,3.0,10
411,1423,3.0,10
905,272,3.0,10
905,1052,3.0,10
242,627,3.0,10
569,213,3.0,10
242,784,3.0,31
619,110,3.0,10
242,1276,3.0,10
905,279,3.0,10
931,204,3.0,10
905,1050,3.0,10
367,25,3.0,10
411,73,3.0,10
931,211,3.0,10
931,930,3.0,10
569,1310,3.0,10
569,1308,3.0,10
905,1611,3.0,10
790,1223,3.0,10
569,762,3.0,10
569,968,3.0,10
84,266,3.0,10
569,766,3.0,10
569,765,3.0,10
242,1368,3.0,10
1584,509,3.0,10
84,547,3.0,10
367,1028,3.0,10
367,1029,3.0,10
242,737,3.0,10
950,150,3.0,10
411,1223,3.0,10
367,1026,3.0,10
242,741,3.0,10
242,279,3.0,10
367,1190,3.0,10
1584,1174,3.0,10
569,1648,3.0,10
569,1647,3.0,10
1584,797,3.0,10
790,1219,3.0,10
84,1289,3.0,10
242,561,3.0,10
242,1332,3.0,10
905,60,3.0,10
97,1250,3.0,10
905,62,3.0,10
905,61,3.0,10
1120,166,3.0,10
905,63,3.0,10
150,1677,3.0,10
1584,112,3.0,10
1010,996,3.0,10
97,1226,3.0,10
569,1612,3.0,10
367,1262,3.0,10
411,845,3.0,10
905,1062,3.0,10
790,13,3.0,10
411,840,3.0,10
569,866,3.0,10
569,865,3.0,10
931,1226,3.0,10
569,863,3.0,10
84,758,3.0,10
367,1624,3.0,10
242,817,3.0,10
905,482,3.0,10
242,815,3.0,10
905,484,3.0,10
242,813,3.0,10
905,479,3.0,10
1032,650,3.0,10
411,1093,3.0,10
97,1333,3.0,10
569,967,3.0,10
396,1539,3.0,10
905,813,3.0,10
367,1207,3.0,10
905,817,3.0,10
905,815,3.0,10
905,816,3.0,10
905,1093,3.0,10
790,297,3.0,10
1010,1368,3.0,10
790,298,3.0,10
411,467,3.0,10
931,571,3.0,10
931,569,3.0,10
569,1087,3.0,10
362,27,3.0,10
84,1272,3.0,10
905,467,3.0,10
242,1677,3.0,10
463,498,3.0,10
905,465,3.0,10
905,464,3.0,10
905,463,3.0,10
905,462,3.0,10
931,574,3.0,10
569,988,3.0,10
150,526,3.0,10
84,408,3.0,10
1010,654,3.0,10
569,985,3.0,10
1584,917,3.0,10
569,987,3.0,10
84,1250,3.0,10
931,19,3.0,10
931,1693,3.0,10
97,250,3.0,10
1010,518,3.0,10
1010,649,3.0,10
1010,516,3.0,10
150,1674,3.0,10
950,1030,3.0,10
1584,391,3.0,10
411,945,3.0,10
905,759,3.0,10
950,1032,3.0,10
790,1666,3.0,10
411,949,3.0,10
411,948,3.0,10
931,1120,3.0,10
905,1681,3.0,10
905,94,3.0,10
1010,1230,3.0,10
569,844,3.0,31
790,112,3.0,10
403,100,3.0,10
905,1557,3.0,10
97,191,3.0,10
367,1310,3.0,10
1010,1074,3.0,10
97,194,3.0,10
790,108,3.0,10
1032,110,3.0,10
790,109,3.0,10
790,110,3.0,10
790,574,3.0,10
931,1355,3.0,10
905,1655,3.0,10
150,1109,3.0,10
150,1411,3.0,10
905,1069,3.0,10
97,1003,3.0,10
150,1111,3.0,10
150,1110,3.0,10
790,571,3.0,10
569,1196,3.0,10
905,1654,3.0,10
411,1061,3.0,10
411,815,3.0,10
569,1062,3.0,10
97,1032,3.0,10
242,951,3.0,10
1010,439,3.0,10
150,992,3.0,10
97,325,3.0,10
411,119,3.0,10
411,113,3.0,10
790,156,3.0,10
569,1052,3.0,10
242,1165,3.0,10
790,436,3.0,10
569,589,3.0,10
790,434,3.0,10
790,154,3.0,10
790,439,3.0,10
569,1391,3.0,10
84,857,3.0,10
97,902,3.0,10
411,817,3.0,10
97,908,3.0,10
97,906,3.0,10
291,1076,3.0,10
150,797,3.0,10
97,910,3.0,10
150,1302,3.0,10
411,5,3.0,10
931,370,3.0,10
790,631,3.0,10
97,311,3.0,10
569,1080,3.0,10
790,634,3.0,10
790,637,3.0,10
569,1069,3.0,10
931,367,3.0,10
1030,1069,3.0,10
931,369,3.0,10
569,514,3.0,10
411,1679,3.0,10
1030,1539,3.0,10
790,844,3.0,10
905,838,3.0,10
569,516,3.0,10
569,518,3.0,10
905,1176,3.0,10
905,835,3.0,10
905,837,3.0,10
569,1390,3.0,10
905,1174,3.0,10
1584,13,3.0,10
1010,219,3.0,10
1584,1501,3.0,10
1010,224,3.0,10
463,759,3.0,10
1010,225,3.0,10
411,242,3.0,10
569,1050,3.0,10
1010,287,3.0,10
411,1411,3.0,10
84,644,3.0,10
84,472,3.0,10
1010,1308,3.0,10
84,250,3.0,10
1010,1310,3.0,10
411,660,3.0,10
97,759,3.0,10
931,660,3.0,10
931,661,3.0,10
97,756,3.0,10
97,279,3.0,10
411,661,3.0,10
97,753,3.0,10
1584,1676,3.0,10
403,815,3.0,10
905,619,3.0,10
150,417,3.0,10
84,1109,3.0,10
569,1654,3.0,10
367,1276,3.0,10
905,613,3.0,10
905,614,3.0,10
905,616,3.0,10
150,863,3.0,10
150,1046,3.0,10
367,1669,3.0,10
569,404,3.0,10
931,238,3.0,10
1584,122,3.0,10
97,1061,3.0,10
931,242,3.0,10
569,398,3.0,10
84,183,3.0,10
905,910,3.0,10
411,148,3.0,10
367,1598,3.0,10
1010,109,3.0,10
411,146,3.0,10
150,510,3.0,10
931,724,3.0,10
1010,108,3.0,10
150,1332,3.0,10
569,813,3.0,10
569,1230,3.0,10
367,1326,3.0,10
1010,146,3.0,10
1584,631,3.0,10
367,1368,3.0,10
1010,1236,3.0,10
1010,1237,3.0,10
411,1310,3.0,10
790,1419,3.0,10
242,1180,3.0,10
150,1226,3.0,10
150,1331,3.0,10
242,1431,3.0,10
242,859,3.0,10
367,966,3.0,10
367,574,3.0,10
905,790,3.0,10
150,922,3.0,10
242,1227,3.0,45
790,1429,3.0,10
569,328,3.0,10
790,408,3.0,10
396,1550,3.0,10
619,1557,3.0,10
569,325,3.0,10
84,136,3.0,10
367,536,3.0,10
84,138,3.0,10
84,137,3.0,10
367,532,3.0,10
150,5,3.0,10
367,538,3.0,10
1010,1669,3.0,10
790,949,3.0,10
790,948,3.0,10
790,1259,3.0,10
905,1396,3.0,10
950,242,3.0,10
1584,671,3.0,10
1584,672,3.0,10
84,616,3.0,10
905,1392,3.0,10
150,250,3.0,10
242,996,3.0,10
242,958,3.0,10
1032,1076,3.0,10
790,632,3.0,10
1010,1208,3.0,10
291,1557,3.0,10
242,339,3.0,10
411,1647,3.0,10
905,1255,3.0,10
905,1259,3.0,10
905,219,3.0,80
1010,1681,3.0,10
367,415,3.0,10
367,417,3.0,10
367,744,3.0,10
367,419,3.0,10
367,420,3.0,10
886,1550,3.0,10
790,705,3.0,10
150,344,3.0,10
1010,914,3.0,10
150,347,3.0,10
150,348,3.0,10
367,376,3.0,10
150,350,3.0,10
150,353,3.0,10
905,1669,3.0,10
931,897,3.0,10
790,530,3.0,10
150,838,3.0,10
931,1679,3.0,10
790,1331,3.0,10
411,1668,3.0,10
367,810,3.0,10
242,985,3.0,10
1010,917,3.0,10
886,1560,3.0,10
619,650,3.0,10
950,95,3.0,10
411,1244,3.0,10
1030,1591,3.0,10
411,946,3.0,10
905,176,3.0,10
403,650,3.0,10
291,1539,3.0,10
242,419,3.0,10
931,13,3.0,10
411,1681,3.0,10
242,620,3.0,10
97,574,3.0,10
367,974,3.0,10
367,762,3.0,10
97,137,3.0,10
367,211,3.0,10
905,262,3.0,10
84,337,3.0,10
931,201,3.0,10
905,1237,3.0,10
367,205,3.0,10
905,269,3.0,10
367,209,3.0,10
84,1654,3.0,10
931,196,3.0,10
619,279,3.0,10
463,1201,3.0,10
367,30,3.0,10
790,785,3.0,10
367,886,3.0,10
790,784,3.0,10
790,783,3.0,10
150,702,3.0,10
367,29,3.0,10
569,1342,3.0,10
367,404,3.0,10
150,699,3.0,10
150,1263,3.0,10
1584,94,3.0,10
569,753,3.0,10
569,756,3.0,10
931,1347,3.0,10
1032,1590,3.0,10
1032,1591,3.0,10
931,1372,3.0,10
905,417,3.0,10
411,1501,3.0,10
242,744,3.0,10
242,262,3.0,10
569,946,3.0,10
790,452,3.0,10
790,1332,3.0,10
367,130,3.0,31
242,269,3.0,10
150,660,3.0,10
790,1403,3.0,10
367,122,3.0,10
367,123,3.0,10
1032,1561,3.0,10
367,891,3.0,10
367,840,3.0,10
905,55,3.0,10
84,979,3.0,10
931,5,3.0,10
905,51,3.0,10
367,888,3.0,10
367,884,3.0,10
905,50,3.0,10
367,1138,3.0,10
905,48,3.0,10
569,123,3.0,10
569,122,3.0,10
367,1616,3.0,10
569,127,3.0,31
84,1061,3.0,10
84,325,3.0,10
367,1052,3.0,10
84,328,3.0,10
367,1049,3.0,10
367,1048,3.0,10
1584,272,3.0,10
1010,862,3.0,10
411,849,3.0,10
1010,863,3.0,10
569,874,3.0,10
1010,859,3.0,10
84,766,3.0,10
84,661,3.0,10
569,949,3.0,10
411,857,3.0,10
411,1667,3.0,10
1010,866,3.0,10
1010,865,3.0,10
97,737,3.0,10
569,948,3.0,10
905,471,3.0,10
905,472,3.0,10
790,843,3.0,10
367,985,3.0,10
367,1095,3.0,10
403,5,3.0,10
905,477,3.0,10
367,862,3.0,10
905,1702,3.0,10
1032,510,3.0,10
97,224,3.0,10
790,314,3.0,10
790,315,3.0,10
84,730,3.0,10
84,809,3.0,10
367,1679,3.0,10
569,1644,3.0,10
84,1403,3.0,10
790,312,3.0,10
931,974,3.0,10
931,562,3.0,10
1032,1069,3.0,10
411,439,3.0,10
97,494,3.0,10
411,434,3.0,10
411,436,3.0,10
931,561,3.0,10
367,770,3.0,10
367,773,3.0,10
931,564,3.0,10
1010,350,3.0,10
403,1180,3.0,10
790,1176,3.0,10
97,36,3.0,10
97,35,3.0,10
569,979,3.0,10
84,1147,3.0,10
97,32,3.0,10
569,194,3.0,10
569,982,3.0,10
569,191,3.0,10
569,1034,3.0,10
1010,509,3.0,10
1010,510,3.0,10
931,1062,3.0,10
150,399,3.0,10
569,1560,3.0,10
569,1559,3.0,10
1032,5,3.0,10
569,1562,3.0,10
569,1561,3.0,10
150,1367,3.0,10
569,1563,3.0,10
23,291,3.0,10
367,1392,3.0,10
97,530,3.0,10
1584,1308,3.0,10
905,1558,3.0,10
790,119,3.0,10
905,1560,3.0,10
1584,297,3.0,10
905,1561,3.0,10
97,25,3.0,10
905,1563,3.0,10
790,1207,3.0,10
905,1076,3.0,10
242,968,3.0,10
150,289,3.0,10
790,120,3.0,10
367,1197,3.0,10
150,1113,3.0,10
790,562,3.0,10
790,561,3.0,10
242,844,3.0,31
150,1622,3.0,10
97,219,3.0,80
790,564,3.0,10
97,1029,3.0,10
411,809,3.0,10
362,835,3.0,10
1584,1667,3.0,10
411,803,3.0,10
1584,825,3.0,10
1082,471,3.0,10
1584,827,3.0,10
411,86,3.0,10
790,148,3.0,10
396,797,3.0,10
1010,1147,3.0,10
150,988,3.0,10
411,92,3.0,10
1010,982,3.0,10
1010,979,3.0,10
790,146,3.0,10
790,448,3.0,10
97,1280,3.0,10
97,897,3.0,10
411,1230,3.0,10
619,1180,3.0,10
403,230,3.0,10
790,638,3.0,10
931,358,3.0,10
931,357,3.0,10
790,644,3.0,10
569,510,3.0,10
569,509,3.0,10
931,362,3.0,10
367,1664,3.0,10
569,1236,3.0,10
1584,1093,3.0,10
150,865,3.0,10
242,794,3.0,10
411,250,3.0,10
790,926,3.0,10
411,244,3.0,10
1010,289,3.0,10
84,633,3.0,10
84,634,3.0,10
84,631,3.0,10
1010,294,3.0,10
84,289,3.0,10
905,952,3.0,10
242,465,3.0,10
97,196,3.0,10
1584,1668,3.0,10
150,1259,3.0,10
396,314,3.0,10
790,415,3.0,10
150,737,3.0,10
97,766,3.0,10
403,452,3.0,10
97,762,3.0,10
150,872,3.0,10
905,644,3.0,10
242,1454,3.0,10
905,638,3.0,10
905,640,3.0,10
1584,1078,3.0,10
367,1272,3.0,10
905,1230,3.0,10
150,874,3.0,10
150,1093,3.0,10
931,244,3.0,10
367,1275,3.0,10
84,681,3.0,10
150,620,3.0,10
931,250,3.0,10
569,408,3.0,10
569,409,3.0,10
411,952,3.0,10
569,412,3.0,10
569,411,3.0,10
411,176,3.0,10
411,175,3.0,10
1010,120,3.0,10
97,1255,3.0,10
411,169,3.0,10
411,174,3.0,10
367,556,3.0,10
886,797,3.0,10
367,1330,3.0,10
150,959,3.0,10
367,1332,3.0,10
367,1244,3.0,10
569,1273,3.0,10
150,1096,3.0,10
790,1468,3.0,10
886,110,3.0,10
411,696,3.0,10
1120,1219,3.0,10
905,1367,3.0,10
569,784,3.0,10
790,922,3.0,10
1010,387,3.0,10
367,1590,3.0,10
242,1255,3.0,10
367,1291,3.0,10
367,992,3.0,10
569,318,3.0,10
569,319,3.0,10
569,400,3.0,10
619,1560,3.0,10
905,538,3.0,10
1010,1330,3.0,10
619,1559,3.0,10
619,1562,3.0,10
905,539,3.0,10
569,783,3.0,10
84,122,3.0,10
84,123,3.0,10
790,930,3.0,10
84,520,3.0,10
150,502,3.0,10
367,224,3.0,10
367,547,3.0,10
403,1367,3.0,10
1010,1668,3.0,10
242,136,3.0,10
1010,1644,3.0,10
569,1289,3.0,10
569,670,3.0,10
1584,685,3.0,10
1584,684,3.0,10
905,857,3.0,10
84,516,3.0,10
1584,1622,3.0,10
905,1254,3.0,10
1030,180,3.0,10
150,225,3.0,10
150,219,3.0,80
97,120,3.0,10
242,318,3.0,10
411,396,3.0,10
905,1250,3.0,10
411,509,3.0,10
905,1253,3.0,10
150,232,3.0,10
367,412,3.0,10
790,1396,3.0,10
150,19,3.0,10
367,409,3.0,10
150,231,3.0,10
905,660,3.0,10
150,256,3.0,10
97,1190,3.0,10
84,514,3.0,10
931,1048,3.0,10
367,724,3.0,10
242,1644,3.0,10
931,910,3.0,10
242,562,3.0,10
84,967,3.0,10
150,211,3.0,10
97,1227,3.0,45
150,209,3.0,10
931,902,3.0,10
619,180,3.0,10
931,904,3.0,10
931,905,3.0,10
931,906,3.0,10
931,908,3.0,10
97,813,3.0,10
242,1489,3.0,10
150,614,3.0,10
1584,431,3.0,10
1584,430,3.0,10
242,992,3.0,10
242,838,3.0,10
790,1693,3.0,10
411,1236,3.0,10
411,532,3.0,10
84,312,3.0,10
1584,1272,3.0,10
569,776,3.0,10
411,1226,3.0,10
84,297,3.0,10
242,409,3.0,10
97,672,3.0,10
931,1269,3.0,10
242,414,3.0,10
931,1270,3.0,10
97,686,3.0,10
367,1500,3.0,10
905,289,3.0,10
905,290,3.0,10
905,292,3.0,10
84,951,3.0,10
367,213,3.0,10
150,213,3.0,10
931,151,3.0,10
931,150,3.0,10
150,477,3.0,10
931,154,3.0,10
84,946,3.0,10
411,55,3.0,10
569,1061,3.0,10
84,286,3.0,10
790,776,3.0,10
790,777,3.0,10
790,891,3.0,10
367,678,3.0,10
84,1702,3.0,10
790,775,3.0,10
1010,412,3.0,10
790,770,3.0,10
150,731,3.0,10
790,773,3.0,10
84,1049,3.0,10
1584,494,3.0,10
367,1674,3.0,10
84,112,3.0,10
367,477,3.0,10
411,1110,3.0,10
1584,488,3.0,10
1010,1597,3.0,10
1584,492,3.0,10
790,537,3.0,10
97,138,3.0,10
1584,493,3.0,10
150,1428,3.0,10
367,353,3.0,10
463,1392,3.0,10
84,1223,3.0,10
367,592,3.0,10
242,119,3.0,10
790,532,3.0,10
367,350,3.0,10
367,344,3.0,10
367,347,3.0,10
367,346,3.0,10
569,1338,3.0,10
905,120,3.0,10
790,534,3.0,10
569,1259,3.0,10
569,137,3.0,10
569,138,3.0,10
569,136,3.0,10
905,119,3.0,10
1032,968,3.0,10
931,73,3.0,10
367,1612,3.0,10
931,71,3.0,10
931,69,3.0,10
1010,538,3.0,10
790,1702,3.0,10
84,1046,3.0,10
150,1174,3.0,10
229,1176,3.0,10
367,1045,3.0,10
790,275,3.0,10
84,773,3.0,10
1010,869,3.0,10
242,1326,3.0,10
1010,948,3.0,10
1010,872,3.0,10
84,154,3.0,10
1120,1003,3.0,10
97,415,3.0,10
97,1693,3.0,10
1010,874,3.0,10
97,744,3.0,10
367,1622,3.0,10
931,1207,3.0,10
150,1230,3.0,10
242,766,3.0,10
790,740,3.0,10
242,768,3.0,10
84,620,3.0,10
97,1368,3.0,10
931,1431,3.0,10
84,97,3.0,10
84,1667,3.0,10
150,817,3.0,10
905,5,3.0,10
905,982,3.0,10
569,759,3.0,10
1584,1612,3.0,10
367,874,3.0,10
1584,1669,3.0,10
790,287,3.0,10
905,146,3.0,10
367,1219,3.0,10
411,448,3.0,10
569,974,3.0,10
411,447,3.0,10
1010,1052,3.0,10
569,970,3.0,10
905,447,3.0,10
1010,1049,3.0,10
905,148,3.0,10
905,448,3.0,10
97,43,3.0,10
1010,502,3.0,10
1010,632,3.0,10
569,184,3.0,10
1010,1144,3.0,10
1010,498,3.0,10
569,180,3.0,10
569,182,3.0,10
569,183,3.0,10
150,370,3.0,10
1010,637,3.0,10
569,179,3.0,10
97,536,3.0,10
931,1049,3.0,10
905,564,3.0,10
97,532,3.0,10
790,963,3.0,10
97,534,3.0,10
905,561,3.0,10
790,1214,3.0,10
97,538,3.0,10
84,1612,3.0,10
1584,1318,3.0,10
905,562,3.0,10
790,50,3.0,10
403,113,3.0,10
790,48,3.0,10
790,54,3.0,10
150,1269,3.0,10
790,51,3.0,10
84,953,3.0,10
790,55,3.0,10
367,668,3.0,10
1010,1061,3.0,10
84,985,3.0,10
150,1296,3.0,10
367,667,3.0,10
569,1664,3.0,10
1032,1180,3.0,10
97,176,3.0,10
411,547,3.0,10
367,1538,3.0,10
367,1539,3.0,10
84,493,3.0,10
84,492,3.0,10
931,1622,3.0,10
931,1091,3.0,10
84,489,3.0,10
97,130,3.0,70
411,1206,3.0,10
150,1506,3.0,10
367,1403,3.0,10
411,97,3.0,10
411,95,3.0,10
84,494,3.0,10
790,456,3.0,10
97,373,3.0,10
411,561,3.0,10
1010,456,3.0,10
150,367,3.0,10
97,1654,3.0,10
931,959,3.0,10
1010,966,3.0,10
1010,967,3.0,10
1010,968,3.0,10
569,1331,3.0,10
150,1147,3.0,10
367,1372,3.0,10
790,619,3.0,10
790,1648,3.0,10
790,328,3.0,10
790,616,3.0,10
97,1052,3.0,10
790,325,3.0,10
97,1049,3.0,10
97,1048,3.0,10
790,614,3.0,10
790,613,3.0,10
411,922,3.0,10
931,344,3.0,10
569,538,3.0,10
931,350,3.0,10
931,348,3.0,10
790,477,3.0,10
569,534,3.0,10
569,532,3.0,10
931,353,3.0,10
790,472,3.0,10
790,471,3.0,10
569,536,3.0,10
790,1355,3.0,10
367,632,3.0,10
569,47,3.0,10
1010,269,3.0,10
411,256,3.0,10
242,1318,3.0,10
569,43,3.0,10
367,1668,3.0,10
1010,1113,3.0,10
1584,19,3.0,10
84,589,3.0,10
97,649,3.0,10
97,206,3.0,10
84,592,3.0,10
97,209,3.0,10
463,777,3.0,10
97,777,3.0,10
97,776,3.0,10
905,1201,3.0,10
150,589,3.0,10
84,734,3.0,10
931,1326,3.0,10
403,797,3.0,10
411,904,3.0,10
905,631,3.0,10
291,968,3.0,10
84,1239,3.0,10
905,633,3.0,10
291,970,3.0,10
150,882,3.0,10
905,637,3.0,10
1584,1061,3.0,10
931,256,3.0,10
84,1237,3.0,10
84,1236,3.0,10
1010,958,3.0,10
150,1693,3.0,10
84,740,3.0,10
931,705,3.0,10
931,702,3.0,10
931,703,3.0,10
931,701,3.0,10
931,699,3.0,10
1032,1560,3.0,10
463,287,3.0,10
411,165,3.0,10
1010,127,3.0,31
886,1318,3.0,10
1010,123,3.0,10
411,159,3.0,10
569,640,3.0,10
84,685,3.0,10
84,684,3.0,10
97,884,3.0,10
1010,130,3.0,31
1584,613,3.0,10
150,509,3.0,10
1032,1318,3.0,10
931,1570,3.0,10
1584,616,3.0,10
272,953,3.0,10
1010,340,3.0,10
569,1276,3.0,10
790,945,3.0,10
411,1087,3.0,10
886,1180,3.0,10
367,537,3.0,10
1010,1032,3.0,10
1010,1196,3.0,10
